acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
208,27/05/2015,2,207.8094975,1,0
208,28/05/2015,2,267.588826,1,0
208,29/05/2015,1,24.44343433,0,0
208,30/05/2015,0,0,0,0
208,31/05/2015,0,0,0,0
208,01/06/2015,1,139.7665547,1,0
208,02/06/2015,0,0,0,0
208,03/06/2015,0,0,0,0
208,04/06/2015,0,0,0,0
208,05/06/2015,0,0,0,0
208,06/06/2015,0,0,0,0
208,07/06/2015,0,0,0,0
208,08/06/2015,0,0,0,0
208,09/06/2015,1,115.9692648,0,0
208,10/06/2015,2,50.19610283,1,0
208,11/06/2015,1,19.26551967,0,0
208,12/06/2015,1,3.104583167,0,0
208,13/06/2015,0,0,0,0
208,14/06/2015,1,2.250963333,0,0
209,05/12/2014,0,0,0,0
209,06/12/2014,0,0,0,0
209,07/12/2014,0,0,0,0
209,08/12/2014,0,0,0,0
209,09/12/2014,0,0,0,0
209,10/12/2014,0,0,0,0
209,11/12/2014,1,4.556041833,0,0
209,12/12/2014,1,56.35092167,0,0
209,13/12/2014,0,0,0,0
209,14/12/2014,0,0,0,0
209,15/12/2014,0,0,0,0
209,16/12/2014,1,92.9273405,0,0
209,17/12/2014,0,0,0,0
209,18/12/2014,0,0,0,0
209,19/12/2014,1,202.2113362,0,0
209,20/12/2014,0,0,0,0
209,21/12/2014,0,0,0,0
209,22/12/2014,0,0,0,0
209,23/12/2014,0,0,0,0
209,24/12/2014,0,0,0,0
209,25/12/2014,0,0,0,0
209,26/12/2014,0,0,0,0
209,27/12/2014,0,0,0,0
209,28/12/2014,0,0,0,0
209,29/12/2014,0,0,0,0
209,30/12/2014,1,171.335866,2,0
209,31/12/2014,0,0,0,0
209,01/01/2015,0,0,0,0
209,02/01/2015,1,218.1328092,1,0
209,03/01/2015,0,0,0,0
209,04/01/2015,1,9.286082667,0,0
209,05/01/2015,1,333.7892763,2,0
209,06/01/2015,0,0,0,0
209,07/01/2015,1,31.369311,0,0
209,08/01/2015,1,143.5394882,1,0
209,09/01/2015,1,212.2477208,2,0
209,10/01/2015,0,0,0,0
209,11/01/2015,0,0,0,0
209,12/01/2015,0,0,0,0
209,13/01/2015,2,181.6430632,1,0
209,14/01/2015,0,0,0,0
209,15/01/2015,0,0,0,0
209,16/01/2015,1,52.68040883,0,0
209,17/01/2015,0,0,0,0
209,18/01/2015,0,0,0,0
209,19/01/2015,0,0,0,0
209,20/01/2015,1,124.2831868,0,0
209,21/01/2015,0,0,0,0
209,22/01/2015,0,0,0,0
209,23/01/2015,1,131.9710252,0,0
209,24/01/2015,0,0,0,0
209,25/01/2015,0,0,0,0
209,26/01/2015,0,0,0,0
209,27/01/2015,0,0,0,0
209,28/01/2015,1,182.9591193,0,0
209,29/01/2015,0,0,0,0
209,30/01/2015,1,72.68128817,0,0
209,31/01/2015,1,277.6676728,0,0
209,01/02/2015,1,121.6732558,0,0
209,02/02/2015,0,0,0,0
209,03/02/2015,1,313.6127065,2,0
209,04/02/2015,0,0,0,0
209,05/02/2015,0,0,0,0
209,06/02/2015,2,262.594987,2,0
209,07/02/2015,1,52.91815367,1,0
209,08/02/2015,0,0,0,0
209,09/02/2015,1,3.944459,0,1
209,10/02/2015,0,0,0,0
209,11/02/2015,1,5.431244833,0,0
209,12/02/2015,1,253.0467942,1,0
209,13/02/2015,1,38.89353717,1,0
209,14/02/2015,0,0,0,0
209,15/02/2015,0,0,0,0
209,16/02/2015,0,0,0,0
209,17/02/2015,1,225.78435,1,0
209,18/02/2015,0,0,0,0
209,19/02/2015,1,30.9507135,1,0
209,20/02/2015,0,0,0,0
209,21/02/2015,0,0,0,0
209,22/02/2015,0,0,0,0
209,23/02/2015,1,248.9704258,1,0
209,24/02/2015,0,0,0,0
209,25/02/2015,0,0,0,0
209,26/02/2015,1,178.8001728,1,0
209,27/02/2015,0,0,0,0
209,28/02/2015,0,0,0,0
209,01/03/2015,0,0,0,0
209,02/03/2015,0,0,0,0
209,03/03/2015,0,0,0,0
209,04/03/2015,1,195.966038,1,0
209,05/03/2015,0,0,0,0
209,06/03/2015,0,0,0,0
209,07/03/2015,0,0,0,0
209,08/03/2015,0,0,0,0
209,09/03/2015,0,0,0,0
209,10/03/2015,1,13.888155,0,0
209,11/03/2015,0,0,0,0
209,12/03/2015,0,0,0,0
209,13/03/2015,1,23.688676,0,0
209,14/03/2015,0,0,0,0
209,15/03/2015,0,0,0,0
209,16/03/2015,0,0,0,0
209,17/03/2015,0,0,0,0
209,18/03/2015,2,75.855526,0,0
209,19/03/2015,0,0,0,0
209,20/03/2015,0,0,0,0
209,21/03/2015,0,0,0,0
209,22/03/2015,0,0,0,0
209,23/03/2015,0,0,0,0
209,24/03/2015,1,75.48160283,0,0
209,25/03/2015,0,0,0,0
209,26/03/2015,0,0,0,0
209,27/03/2015,0,0,0,0
209,28/03/2015,0,0,0,0
209,29/03/2015,0,0,0,0
209,30/03/2015,0,0,0,0
209,31/03/2015,0,0,0,0
209,01/04/2015,1,224.9450632,2,0
209,02/04/2015,0,0,0,0
209,03/04/2015,1,196.0059202,1,0
209,04/04/2015,1,69.70957067,0,0
209,05/04/2015,0,0,0,0
209,06/04/2015,0,0,0,0
209,07/04/2015,0,0,0,0
209,08/04/2015,0,0,0,0
209,09/04/2015,1,158.2303967,1,1
209,10/04/2015,0,0,0,0
209,11/04/2015,0,0,0,0
209,12/04/2015,0,0,0,0
209,13/04/2015,0,0,0,0
209,14/04/2015,1,328.2238813,2,0
209,15/04/2015,0,0,0,0
209,16/04/2015,0,0,0,0
209,17/04/2015,0,0,0,0
209,18/04/2015,0,0,0,0
209,19/04/2015,0,0,0,0
209,20/04/2015,0,0,0,0
209,21/04/2015,1,62.681721,0,0
209,22/04/2015,0,0,0,0
209,23/04/2015,0,0,0,0
209,24/04/2015,1,245.2576285,1,0
209,25/04/2015,0,0,0,0
209,26/04/2015,0,0,0,0
209,27/04/2015,1,210.0971192,1,0
209,28/04/2015,0,0,0,0
209,29/04/2015,0,0,0,0
209,30/04/2015,0,0,0,0
209,01/05/2015,0,0,0,0
209,02/05/2015,0,0,0,0
209,03/05/2015,0,0,0,0
209,04/05/2015,0,0,0,0
209,05/05/2015,0,0,0,0
209,06/05/2015,0,0,0,0
209,07/05/2015,2,179.4679455,1,0
209,08/05/2015,0,0,0,0
209,09/05/2015,1,18.93543483,0,0
209,10/05/2015,0,0,0,0
209,11/05/2015,0,0,0,0
209,12/05/2015,0,0,0,0
209,13/05/2015,0,0,0,0
209,14/05/2015,0,0,0,0
209,15/05/2015,0,0,0,0
209,16/05/2015,0,0,0,0
209,17/05/2015,0,0,0,0
209,18/05/2015,0,0,0,0
209,19/05/2015,0,0,0,0
209,20/05/2015,0,0,0,0
209,21/05/2015,0,0,0,0
209,22/05/2015,0,0,0,0
209,23/05/2015,0,0,0,0
209,24/05/2015,1,44.768831,0,0
209,25/05/2015,0,0,0,0
209,26/05/2015,0,0,0,0
209,27/05/2015,0,0,0,0
209,28/05/2015,0,0,0,0
209,29/05/2015,0,0,0,0
209,30/05/2015,0,0,0,0
209,31/05/2015,0,0,0,0
209,01/06/2015,0,0,0,0
209,02/06/2015,1,304.95041,2,0
209,03/06/2015,0,0,0,0
209,04/06/2015,0,0,0,0
209,05/06/2015,0,0,0,0
209,06/06/2015,0,0,0,0
209,07/06/2015,0,0,0,0
209,08/06/2015,0,0,0,0
209,09/06/2015,0,0,0,0
209,10/06/2015,1,459.7808445,4,0
209,11/06/2015,2,65.8725285,0,0
209,12/06/2015,0,0,0,0
209,13/06/2015,0,0,0,0
209,14/06/2015,0,0,0,0
209,15/06/2015,0,0,0,0
209,16/06/2015,1,93.13659467,1,0
209,17/06/2015,1,10.05763633,0,1
209,18/06/2015,1,110.0596977,1,0
209,19/06/2015,0,0,0,0
209,20/06/2015,0,0,0,0
209,21/06/2015,2,106.55722,1,0
209,22/06/2015,0,0,0,0
209,23/06/2015,0,0,0,0
209,24/06/2015,0,0,0,0
209,25/06/2015,0,0,0,0
209,26/06/2015,0,0,0,0
209,27/06/2015,0,0,0,0
209,28/06/2015,1,37.28994333,0,0
209,29/06/2015,0,0,0,0
209,30/06/2015,0,0,0,0
209,01/07/2015,1,137.5466983,1,0
209,02/07/2015,0,0,0,0
209,03/07/2015,0,0,0,0
209,04/07/2015,0,0,0,0
209,05/07/2015,0,0,0,0
209,06/07/2015,1,91.120768,0,0
209,07/07/2015,0,0,0,0
209,08/07/2015,0,0,0,0
209,09/07/2015,0,0,0,0
209,10/07/2015,4,498.9687487,2,0
209,11/07/2015,0,0,0,0
209,12/07/2015,1,180.6004692,2,0
209,13/07/2015,2,84.16717967,1,0
209,14/07/2015,2,10.163136,0,0
209,15/07/2015,0,0,0,0
209,16/07/2015,2,26.69389933,0,0
209,17/07/2015,0,0,0,0
209,18/07/2015,0,0,0,0
209,19/07/2015,2,68.047904,0,0
209,20/07/2015,0,0,0,0
209,21/07/2015,0,0,0,0
209,22/07/2015,3,72.706693,0,0
209,23/07/2015,0,0,0,0
209,24/07/2015,0,0,0,0
209,25/07/2015,0,0,0,0
209,27/07/2015,0,0,0,0
209,28/07/2015,0,0,0,0
209,29/07/2015,0,0,0,0
209,30/07/2015,0,0,0,0
209,31/07/2015,0,0,0,0
209,01/08/2015,0,0,0,0
209,02/08/2015,0,0,0,0
209,03/08/2015,0,0,0,0
209,04/08/2015,0,0,0,0
209,05/08/2015,0,0,0,0
209,06/08/2015,0,0,0,0
209,07/08/2015,0,0,0,0
209,08/08/2015,0,0,0,0
209,09/08/2015,0,0,0,0
209,10/08/2015,1,23.31686317,0,0
209,11/08/2015,1,35.83389683,0,0
209,12/08/2015,0,0,0,0
209,13/08/2015,0,0,0,0
209,14/08/2015,0,0,0,0
209,15/08/2015,0,0,0,0
209,16/08/2015,0,0,0,0
209,17/08/2015,0,0,0,0
209,18/08/2015,0,0,0,0
209,19/08/2015,0,0,0,0
209,20/08/2015,0,0,0,0
209,21/08/2015,0,0,0,0
209,22/08/2015,0,0,0,0
209,23/08/2015,0,0,0,0
209,24/08/2015,0,0,0,0
209,25/08/2015,0,0,0,0
209,26/08/2015,0,0,0,0
209,27/08/2015,0,0,0,0
210,11/03/2015,0,0,0,0
210,12/03/2015,1,203.3883038,1,0
210,13/03/2015,0,0,0,0
210,14/03/2015,0,0,0,0
210,15/03/2015,0,0,0,0
210,16/03/2015,1,155.1364903,0,0
210,17/03/2015,1,62.75875117,0,0
210,18/03/2015,1,76.93223517,1,0
210,19/03/2015,1,156.241791,1,0
210,20/03/2015,1,216.1223818,1,0
210,21/03/2015,0,0,0,0
210,22/03/2015,0,0,0,0
210,23/03/2015,1,190.8594038,1,0
210,24/03/2015,0,0,0,0
210,25/03/2015,1,173.4029518,0,0
210,26/03/2015,1,153.9762885,1,0
210,27/03/2015,1,205.85052,0,0
210,28/03/2015,0,0,0,0
210,29/03/2015,0,0,0,0
210,30/03/2015,1,93.344696,1,0
210,31/03/2015,1,190.870161,0,0
210,01/04/2015,1,180.772417,2,0
210,02/04/2015,0,0,0,0
210,03/04/2015,2,153.4219725,1,0
210,04/04/2015,0,0,0,0
210,05/04/2015,0,0,0,0
210,06/04/2015,0,0,0,0
210,07/04/2015,0,0,0,0
210,08/04/2015,0,0,0,0
210,09/04/2015,0,0,0,0
210,10/04/2015,0,0,0,0
210,11/04/2015,0,0,0,0
210,12/04/2015,0,0,0,0
210,13/04/2015,2,102.3036175,0,0
210,14/04/2015,1,92.62269767,0,0
210,15/04/2015,0,0,0,0
210,16/04/2015,1,164.7336832,0,0
210,17/04/2015,0,0,0,0
210,18/04/2015,0,0,0,0
210,19/04/2015,0,0,0,0
210,20/04/2015,0,0,0,0
210,21/04/2015,0,0,0,0
210,22/04/2015,0,0,0,0
210,23/04/2015,0,0,0,0
210,24/04/2015,0,0,0,0
210,25/04/2015,0,0,0,0
210,26/04/2015,0,0,0,0
210,27/04/2015,1,208.685644,0,0
210,28/04/2015,1,4.220721833,0,0
210,29/04/2015,0,0,0,0
210,30/04/2015,1,224.5699673,0,0
210,01/05/2015,0,0,0,0
210,02/05/2015,1,2.346071667,0,0
210,03/05/2015,1,9.309295833,0,0
210,04/05/2015,0,0,0,0
210,05/05/2015,3,142.8987795,0,0
210,06/05/2015,1,74.163889,0,0
210,07/05/2015,1,12.765447,0,0
210,08/05/2015,1,9.390217167,1,0
210,09/05/2015,0,0,0,0
210,10/05/2015,0,0,0,0
210,11/05/2015,1,60.24114783,0,1
210,12/05/2015,1,105.7210988,0,0
210,13/05/2015,1,87.49779817,1,0
210,14/05/2015,1,170.096098,1,0
210,15/05/2015,1,177.0090263,1,0
210,16/05/2015,0,0,0,0
210,17/05/2015,0,0,0,0
210,18/05/2015,1,116.2943098,1,0
210,19/05/2015,1,72.61767683,0,0
210,20/05/2015,1,71.00068567,0,0
210,21/05/2015,1,29.7322785,1,0
210,22/05/2015,0,0,0,0
210,23/05/2015,0,0,0,0
210,24/05/2015,0,0,0,0
210,25/05/2015,0,0,0,0
210,26/05/2015,1,89.289289,0,0
210,27/05/2015,1,50.92682733,1,0
210,28/05/2015,0,0,0,0
210,29/05/2015,0,0,0,0
210,30/05/2015,0,0,0,0
210,31/05/2015,1,233.6613273,1,0
210,01/06/2015,0,0,0,0
210,02/06/2015,0,0,0,0
210,03/06/2015,0,0,0,0
210,04/06/2015,1,59.49546467,0,0
210,05/06/2015,0,0,0,0
210,06/06/2015,0,0,0,0
210,07/06/2015,0,0,0,0
210,08/06/2015,0,0,0,0
210,09/06/2015,1,145.317247,1,0
210,10/06/2015,1,249.9637257,2,0
210,11/06/2015,2,44.922206,0,0
210,12/06/2015,0,0,0,0
210,13/06/2015,0,0,0,0
210,14/06/2015,0,0,0,0
210,15/06/2015,0,0,0,0
210,16/06/2015,0,0,0,0
210,17/06/2015,0,0,0,0
210,18/06/2015,0,0,0,0
210,19/06/2015,0,0,0,0
210,20/06/2015,0,0,0,0
210,21/06/2015,0,0,0,0
210,22/06/2015,0,0,0,0
210,23/06/2015,0,0,0,0
210,24/06/2015,1,7.204711,0,0
210,25/06/2015,0,0,0,0
210,26/06/2015,0,0,0,0
210,27/06/2015,0,0,0,0
210,28/06/2015,0,0,0,0
210,29/06/2015,0,0,0,0
210,30/06/2015,2,100.3677063,1,0
210,01/07/2015,1,50.61417467,1,0
210,02/07/2015,1,41.80528417,0,0
210,03/07/2015,1,105.9110942,0,0
210,04/07/2015,0,0,0,0
210,05/07/2015,0,0,0,0
210,06/07/2015,1,52.00752633,0,0
210,07/07/2015,1,64.3018,1,0
210,08/07/2015,0,0,0,1
210,09/07/2015,2,173.830669,0,0
210,10/07/2015,2,208.825449,0,0
210,11/07/2015,0,0,0,0
210,12/07/2015,0,0,0,0
210,13/07/2015,1,180.2986192,1,0
210,14/07/2015,1,2.0364365,0,0
210,15/07/2015,1,31.73416783,0,0
210,16/07/2015,0,0,0,0
210,17/07/2015,1,148.0463065,0,0
210,18/07/2015,0,0,0,0
210,19/07/2015,1,184.8505638,1,0
210,20/07/2015,1,52.13572083,0,0
210,21/07/2015,0,0,0,0
210,22/07/2015,0,0,0,0
210,23/07/2015,0,0,0,0
210,24/07/2015,0,0,0,0
210,25/07/2015,1,33.1609545,1,0
210,27/07/2015,0,0,0,0
210,28/07/2015,0,0,0,0
210,29/07/2015,0,0,0,0
210,30/07/2015,0,0,0,0
210,31/07/2015,0,0,0,0
210,01/08/2015,0,0,0,0
210,02/08/2015,0,0,0,0
210,03/08/2015,0,0,0,0
210,04/08/2015,0,0,0,0
210,05/08/2015,0,0,0,0
210,06/08/2015,0,0,0,0
210,07/08/2015,0,0,0,0
210,08/08/2015,0,0,0,0
210,09/08/2015,0,0,0,0
210,10/08/2015,0,0,0,0
210,11/08/2015,0,0,0,0
210,12/08/2015,0,0,0,0
210,13/08/2015,0,0,0,0
210,14/08/2015,0,0,0,0
210,15/08/2015,0,0,0,0
210,16/08/2015,0,0,0,0
210,17/08/2015,0,0,0,0
210,18/08/2015,0,0,0,0
210,19/08/2015,0,0,0,0
210,20/08/2015,0,0,0,0
210,21/08/2015,0,0,0,0
210,22/08/2015,0,0,0,0
210,23/08/2015,0,0,0,0
210,24/08/2015,0,0,0,0
210,25/08/2015,0,0,0,0
210,26/08/2015,0,0,0,0
210,27/08/2015,0,0,0,0
211,06/05/2015,1,46.65382283,1,0
211,07/05/2015,2,99.1612475,0,0
211,08/05/2015,1,108.8303972,1,0
211,09/05/2015,1,71.261596,1,0
211,10/05/2015,0,0,0,0
211,11/05/2015,1,180.1139168,1,0
211,12/05/2015,1,87.12629733,1,0
211,13/05/2015,1,55.77083883,1,0
211,14/05/2015,1,41.2604145,0,0
211,15/05/2015,1,55.13446833,0,0
211,16/05/2015,0,0,0,0
211,17/05/2015,0,0,0,0
211,18/05/2015,0,0,0,0
211,19/05/2015,0,0,0,0
211,20/05/2015,1,239.2653432,3,0
211,21/05/2015,1,172.7688112,1,0
211,22/05/2015,0,0,0,0
211,23/05/2015,0,0,0,0
211,24/05/2015,0,0,0,0
211,25/05/2015,0,0,0,0
211,26/05/2015,0,0,0,0
211,27/05/2015,0,0,0,0
211,28/05/2015,0,0,0,0
211,29/05/2015,0,0,0,0
211,30/05/2015,0,0,0,0
211,31/05/2015,0,0,0,0
211,01/06/2015,0,0,0,0
211,02/06/2015,0,0,0,0
211,03/06/2015,3,216.9715213,0,0
211,04/06/2015,1,28.45775583,0,0
211,05/06/2015,0,0,0,0
211,06/06/2015,0,0,0,0
211,07/06/2015,0,0,0,0
211,08/06/2015,2,54.4820205,0,0
211,09/06/2015,1,224.3839508,0,0
211,10/06/2015,2,39.34266767,0,0
211,11/06/2015,2,193.3194138,1,0
211,12/06/2015,1,101.7189782,1,0
211,13/06/2015,1,49.24628133,2,0
211,14/06/2015,0,0,0,0
211,15/06/2015,1,116.5570885,0,0
211,16/06/2015,1,250.2895458,3,0
211,17/06/2015,1,91.4312,1,0
211,18/06/2015,1,33.01161217,1,0
211,19/06/2015,1,90.70191767,1,0
211,20/06/2015,0,0,0,0
211,21/06/2015,0,0,0,0
211,22/06/2015,3,115.0806145,1,0
211,23/06/2015,2,86.37790517,2,0
211,24/06/2015,0,0,0,0
211,25/06/2015,0,0,0,0
211,26/06/2015,0,0,0,0
211,27/06/2015,0,0,0,0
211,28/06/2015,1,130.5689855,1,0
211,29/06/2015,2,133.1685728,0,0
211,30/06/2015,1,59.70735367,0,0
211,01/07/2015,0,0,0,0
211,02/07/2015,1,2.9428835,0,0
211,03/07/2015,1,104.2203858,1,0
211,04/07/2015,0,0,0,0
211,05/07/2015,1,181.8642618,1,0
211,06/07/2015,1,100.348164,0,0
211,07/07/2015,2,298.1374252,4,0
211,08/07/2015,2,212.7591472,1,0
211,09/07/2015,2,262.8708463,2,0
211,10/07/2015,2,147.6268403,2,0
211,11/07/2015,2,60.216189,0,0
211,12/07/2015,0,0,0,0
211,13/07/2015,1,9.327741667,0,0
211,14/07/2015,0,0,0,0
211,15/07/2015,1,4.0644685,0,0
211,16/07/2015,0,0,0,0
211,17/07/2015,0,0,0,0
211,18/07/2015,1,48.7585175,0,0
211,19/07/2015,0,0,0,0
211,20/07/2015,0,0,0,0
211,21/07/2015,0,0,0,0
211,22/07/2015,0,0,0,0
211,23/07/2015,1,5.402566833,0,0
211,24/07/2015,2,210.5124458,1,0
211,25/07/2015,0,0,0,0
211,27/07/2015,1,152.1929028,1,0
211,28/07/2015,1,42.2015545,1,0
211,29/07/2015,1,39.76147633,0,0
211,30/07/2015,2,142.1889375,2,0
211,31/07/2015,1,145.9912208,1,0
211,01/08/2015,0,0,0,0
211,02/08/2015,0,0,0,0
211,03/08/2015,0,0,0,0
211,04/08/2015,0,0,0,0
211,05/08/2015,1,23.021895,0,0
211,06/08/2015,1,63.308011,0,0
211,07/08/2015,1,10.513689,0,0
211,08/08/2015,1,24.91330767,0,0
211,09/08/2015,1,102.4785038,1,0
211,10/08/2015,0,0,0,0
211,11/08/2015,1,37.23573983,0,0
211,12/08/2015,0,0,0,0
211,13/08/2015,0,0,0,0
211,14/08/2015,0,0,0,0
211,15/08/2015,0,0,0,0
211,16/08/2015,0,0,0,0
211,17/08/2015,0,0,0,0
211,18/08/2015,1,12.97188433,0,0
211,19/08/2015,1,8.529868,0,0
211,20/08/2015,1,17.15410333,0,0
211,21/08/2015,0,0,0,0
211,22/08/2015,0,0,0,0
211,23/08/2015,0,0,0,0
211,24/08/2015,0,0,0,0
211,25/08/2015,1,5.456962333,0,0
211,26/08/2015,0,0,0,0
211,27/08/2015,0,0,0,0
212,24/04/2015,1,30.1741795,0,0
212,25/04/2015,0,0,0,0
212,26/04/2015,0,0,0,0
212,27/04/2015,0,0,0,0
212,28/04/2015,4,88.598746,0,0
212,29/04/2015,1,49.53516983,0,0
212,30/04/2015,0,0,0,0
212,01/05/2015,0,0,0,0
212,02/05/2015,0,0,0,0
212,03/05/2015,0,0,0,0
212,04/05/2015,0,0,0,0
212,05/05/2015,0,0,0,0
212,06/05/2015,0,0,0,0
212,07/05/2015,0,0,0,0
212,08/05/2015,0,0,0,0
212,09/05/2015,0,0,0,0
212,10/05/2015,0,0,0,0
212,11/05/2015,0,0,0,0
212,12/05/2015,0,0,0,0
212,13/05/2015,0,0,0,0
212,14/05/2015,0,0,0,0
212,15/05/2015,0,0,0,0
212,16/05/2015,0,0,0,0
212,17/05/2015,0,0,0,0
212,18/05/2015,0,0,0,0
212,19/05/2015,0,0,0,0
212,20/05/2015,0,0,0,0
212,21/05/2015,0,0,0,0
212,22/05/2015,0,0,0,0
212,23/05/2015,0,0,0,0
212,24/05/2015,0,0,0,0
212,25/05/2015,0,0,0,0
212,26/05/2015,0,0,0,0
212,27/05/2015,0,0,0,0
212,28/05/2015,0,0,0,0
212,29/05/2015,0,0,0,0
212,30/05/2015,0,0,0,0
212,31/05/2015,0,0,0,0
212,01/06/2015,0,0,0,0
212,02/06/2015,0,0,0,0
212,03/06/2015,0,0,0,0
212,04/06/2015,0,0,0,0
212,05/06/2015,1,24.78978183,0,0
212,06/06/2015,0,0,0,0
212,07/06/2015,0,0,0,0
212,08/06/2015,0,0,0,0
212,09/06/2015,0,0,0,0
212,10/06/2015,1,129.9536898,1,0
212,11/06/2015,0,0,0,0
212,12/06/2015,0,0,0,0
212,13/06/2015,0,0,0,0
212,14/06/2015,0,0,0,0
212,15/06/2015,0,0,0,0
212,16/06/2015,0,0,0,0
212,17/06/2015,0,0,0,0
212,18/06/2015,0,0,0,0
212,19/06/2015,0,0,0,0
212,20/06/2015,0,0,0,0
212,21/06/2015,0,0,0,0
212,22/06/2015,0,0,0,0
212,23/06/2015,0,0,0,0
212,24/06/2015,0,0,0,0
212,25/06/2015,0,0,0,0
212,26/06/2015,0,0,0,0
212,27/06/2015,0,0,0,0
212,28/06/2015,0,0,0,0
212,29/06/2015,0,0,0,0
212,30/06/2015,0,0,0,0
212,01/07/2015,1,148.00042,0,0
212,02/07/2015,0,0,0,0
212,03/07/2015,0,0,0,0
212,04/07/2015,0,0,0,0
212,05/07/2015,0,0,0,0
212,06/07/2015,0,0,0,0
212,07/07/2015,1,10.28759467,0,0
212,08/07/2015,0,0,0,0
212,09/07/2015,0,0,0,0
212,10/07/2015,0,0,0,0
212,11/07/2015,0,0,0,0
212,12/07/2015,0,0,0,0
212,13/07/2015,0,0,0,0
212,14/07/2015,0,0,0,0
212,15/07/2015,0,0,0,0
212,16/07/2015,0,0,0,0
212,17/07/2015,0,0,0,0
212,18/07/2015,0,0,0,0
212,19/07/2015,0,0,0,0
212,20/07/2015,0,0,0,0
212,21/07/2015,0,0,0,0
212,22/07/2015,0,0,0,0
212,23/07/2015,0,0,0,0
212,24/07/2015,0,0,0,0
212,25/07/2015,0,0,0,0
212,27/07/2015,1,24.79240417,0,0
212,28/07/2015,0,0,0,0
212,29/07/2015,0,0,0,0
212,30/07/2015,0,0,0,0
212,31/07/2015,0,0,0,0
212,01/08/2015,0,0,0,0
212,02/08/2015,0,0,0,0
212,03/08/2015,0,0,0,0
212,04/08/2015,0,0,0,0
212,05/08/2015,0,0,0,0
212,06/08/2015,0,0,0,0
212,07/08/2015,0,0,0,0
212,08/08/2015,0,0,0,0
212,09/08/2015,0,0,0,0
212,10/08/2015,0,0,0,0
212,11/08/2015,0,0,0,0
212,12/08/2015,0,0,0,0
212,13/08/2015,0,0,0,0
212,14/08/2015,0,0,0,0
212,15/08/2015,0,0,0,0
212,16/08/2015,0,0,0,0
212,17/08/2015,0,0,0,0
212,18/08/2015,0,0,0,0
212,19/08/2015,0,0,0,0
212,20/08/2015,0,0,0,0
212,21/08/2015,0,0,0,0
212,22/08/2015,0,0,0,0
212,23/08/2015,0,0,0,0
212,24/08/2015,0,0,0,0
212,25/08/2015,0,0,0,0
212,26/08/2015,0,0,0,0
212,27/08/2015,0,0,0,0
213,14/07/2015,2,329.1197107,3,0
213,15/07/2015,2,84.281046,1,0
213,16/07/2015,2,398.4755568,2,0
213,17/07/2015,0,0,0,0
213,18/07/2015,0,0,0,0
213,19/07/2015,0,0,0,0
213,20/07/2015,1,24.46950067,0,0
213,21/07/2015,0,0,0,0
213,22/07/2015,0,0,0,0
213,23/07/2015,0,0,0,0
213,24/07/2015,1,82.46802433,1,0
213,25/07/2015,0,0,0,0
213,27/07/2015,1,34.273791,0,0
213,28/07/2015,1,19.54215283,0,0
213,29/07/2015,1,42.11597317,0,0
213,30/07/2015,1,212.7020552,0,0
213,31/07/2015,2,165.4916258,1,0
213,01/08/2015,1,122.423902,0,0
213,02/08/2015,1,49.46254983,0,0
213,03/08/2015,2,70.52250317,1,0
213,04/08/2015,1,116.7240828,1,0
213,05/08/2015,1,116.113768,0,0
213,06/08/2015,1,63.80732133,0,0
213,07/08/2015,1,39.784958,0,0
213,08/08/2015,0,0,0,0
213,09/08/2015,0,0,0,0
213,10/08/2015,1,254.0957268,0,0
213,11/08/2015,1,156.8554432,0,0
213,12/08/2015,1,110.9962247,0,0
213,13/08/2015,1,86.0660555,1,0
213,14/08/2015,1,38.818741,0,0
213,15/08/2015,0,0,0,0
213,16/08/2015,2,108.153036,1,0
213,17/08/2015,2,51.83800883,0,0
213,18/08/2015,1,61.19031467,0,0
213,19/08/2015,0,0,0,0
213,20/08/2015,1,6.6068895,0,0
213,21/08/2015,1,49.1306355,0,0
213,22/08/2015,0,0,0,0
213,23/08/2015,0,0,0,0
213,24/08/2015,0,0,0,0
213,25/08/2015,1,32.89502617,0,0
213,26/08/2015,1,120.70673,0,0
213,27/08/2015,1,47.16140333,0,0
214,12/01/2015,2,30.36706533,0,0
214,13/01/2015,0,0,0,0
214,14/01/2015,0,0,0,0
214,15/01/2015,0,0,0,0
214,16/01/2015,0,0,0,0
214,17/01/2015,0,0,0,0
214,18/01/2015,0,0,0,0
214,19/01/2015,0,0,0,0
214,20/01/2015,0,0,0,0
214,21/01/2015,1,6.615276167,0,0
214,22/01/2015,0,0,0,0
214,23/01/2015,1,155.1133557,0,0
214,24/01/2015,1,289.6814482,1,0
214,25/01/2015,1,124.750832,1,0
214,26/01/2015,1,61.46749167,0,0
214,27/01/2015,1,377.0058982,3,0
214,28/01/2015,1,86.57326067,1,0
214,29/01/2015,0,0,0,0
214,30/01/2015,0,0,0,0
214,31/01/2015,0,0,0,0
214,01/02/2015,0,0,0,0
214,02/02/2015,1,84.51391417,1,0
214,03/02/2015,1,178.3324923,1,0
214,04/02/2015,2,268.4297447,0,0
214,05/02/2015,1,17.81789733,0,0
214,06/02/2015,1,89.698625,0,0
214,07/02/2015,1,67.9565475,0,0
214,08/02/2015,2,117.1209563,0,0
214,09/02/2015,0,0,0,0
214,10/02/2015,3,177.8942827,0,0
214,11/02/2015,1,147.951112,1,0
